Route Name,Route Link,Bus Name,Bus Type,Departure Time,Arrival Time,Duration,Seat Availability,Price,Star Rating,state
"Lucknow to Agra
From INR 428",https://www.redbus.in/bus-tickets/lucknow-to-agra,IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),20:40,01:50,05h 10m,24 Seats available,329.0,4.5,up
"Lucknow to Agra
From INR 428",https://www.redbus.in/bus-tickets/lucknow-to-agra,IntrCity SmartBus,A/C Sleeper (2+1),21:10,02:10,05h 00m,27 Seats available,649.0,4.4,up
"Lucknow to Agra
From INR 428",https://www.redbus.in/bus-tickets/lucknow-to-agra,Krishna Travels,A/C Seater / Sleeper (2+2),23:30,04:00,04h 30m,23 Seats available,499.0,4.5,up
"Lucknow to Agra
From INR 428",https://www.redbus.in/bus-tickets/lucknow-to-agra,IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),22:30,03:20,04h 50m,28 Seats available,359.0,4.3,up
"Lucknow to Agra
From INR 428",https://www.redbus.in/bus-tickets/lucknow-to-agra,SHREE SHAKTI TRAVELS AND CARGO,Bharat Benz A/C Seater /Sleeper (2+1),21:30,02:30,05h 00m,27 Seats available,601.0,4.3,up
"Lucknow to Agra
From INR 428",https://www.redbus.in/bus-tickets/lucknow-to-agra,Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),21:40,02:00,04h 20m,13 Seats available,513.0,4.1,up
"Lucknow to Agra
From INR 428",https://www.redbus.in/bus-tickets/lucknow-to-agra,Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),22:00,02:00,04h 00m,26 Seats available,488.0,4.1,up
"Lucknow to Agra
From INR 428",https://www.redbus.in/bus-tickets/lucknow-to-agra,Anshi Raj Shree Travels,Bharat Benz A/C Sleeper (2+1),20:50,01:30,04h 40m,11 Seats available,599.0,3.6,up
"Lucknow to Agra
From INR 428",https://www.redbus.in/bus-tickets/lucknow-to-agra,BSS COOL COOL TRAVELS,A/C Seater / Sleeper (2+1),22:25,03:30,05h 05m,14 Seats available,398.0,4.1,up
"Lucknow to Agra
From INR 428",https://www.redbus.in/bus-tickets/lucknow-to-agra,Krishna Travels,A/C Seater / Sleeper (2+2),23:30,04:00,04h 30m,27 Seats available,499.0,4.0,up
"Lucknow to Agra
From INR 428",https://www.redbus.in/bus-tickets/lucknow-to-agra,Gola Bus Service,VE A/C Sleeper (2+1),22:30,04:30,06h 00m,13 Seats available,719.0,4.0,up
"Lucknow to Agra
From INR 428",https://www.redbus.in/bus-tickets/lucknow-to-agra,Gajraj bus service,Bharat Benz A/C Seater /Sleeper (2+1),20:50,01:10,04h 20m,36 Seats available,900.0,3.9,up
"Lucknow to Agra
From INR 428",https://www.redbus.in/bus-tickets/lucknow-to-agra,Dev Express ®,A/C Sleeper (2+1),21:00,01:55,04h 55m,36 Seats available,934.0,3.9,up
"Lucknow to Agra
From INR 428",https://www.redbus.in/bus-tickets/lucknow-to-agra,KARNI KRIPA TOURS & TRAVELS,Bharat Benz A/C Seater /Sleeper (2+1),23:10,03:30,04h 20m,19 Seats available,599.0,3.9,up
"Lucknow to Agra
From INR 428",https://www.redbus.in/bus-tickets/lucknow-to-agra,Vaishali Expresso Pvt. Ltd.,A/C Seater / Sleeper (2+2),23:00,04:15,05h 15m,33 Seats available,1200.0,3.7,up
"Lucknow to Agra
From INR 428",https://www.redbus.in/bus-tickets/lucknow-to-agra,Vaishali Expresso Pvt. Ltd.,A/C Seater / Sleeper (2+1),22:34,02:34,04h 00m,33 Seats available,500.0,3.7,up
"Lucknow to Agra
From INR 428",https://www.redbus.in/bus-tickets/lucknow-to-agra,Vaishali Expresso Pvt. Ltd.,A/C Seater / Sleeper (2+2),23:20,03:58,04h 38m,48 Seats available,1099.0,3.7,up
"Lucknow to Agra
From INR 428",https://www.redbus.in/bus-tickets/lucknow-to-agra,Anshi Raj Shree Travels,Bharat Benz A/C Seater /Sleeper (2+1),21:30,02:00,04h 30m,32 Seats available,449.0,3.6,up
"Lucknow to Agra
From INR 428",https://www.redbus.in/bus-tickets/lucknow-to-agra,Sethi Yatra Company,A/C Seater / Sleeper (2+1),22:00,03:00,05h 00m,28 Seats available,665.0,3.6,up
"Lucknow to Agra
From INR 428",https://www.redbus.in/bus-tickets/lucknow-to-agra,Samay Shatabdi Travels Pvt Ltd,AC Sleeper (2+1),18:30,01:30,07h 00m,21 Seats available,1099.0,3.6,up
"Lucknow to Agra
From INR 428",https://www.redbus.in/bus-tickets/lucknow-to-agra,Sethi Yatra Company,A/C Sleeper (2+1),21:30,02:05,04h 35m,24 Seats available,808.0,3.6,up
"Lucknow to Agra
From INR 428",https://www.redbus.in/bus-tickets/lucknow-to-agra,Raj Kalpana Travels Pvt.ltd.,A/C Seater/Sleeper (2+1),22:30,02:25,03h 55m,31 Seats available,429.0,4.9,up
"Lucknow to Agra
From INR 428",https://www.redbus.in/bus-tickets/lucknow-to-agra,Vijaylakshmi tour & travels,Bharat Benz A/C Seater /Sleeper (2+1),20:40,01:35,04h 55m,40 Seats available,599.0,3.3,up
"Lucknow to Agra
From INR 428",https://www.redbus.in/bus-tickets/lucknow-to-agra,Goyal Travels,VE A/C Seater / Sleeper (2+1),23:20,03:45,04h 25m,17 Seats available,599.0,3.3,up
"Lucknow to Agra
From INR 428",https://www.redbus.in/bus-tickets/lucknow-to-agra,Shree ram travels,A/C Seater / Sleeper (2+2),22:31,02:31,04h 00m,50 Seats available,799.0,3.2,up
"Lucknow to Agra
From INR 428",https://www.redbus.in/bus-tickets/lucknow-to-agra,Rajat Travels,A/C Seater / Sleeper (2+1),21:00,01:15,04h 15m,23 Seats available,1070.0,3.1,up
"Lucknow to Agra
From INR 428",https://www.redbus.in/bus-tickets/lucknow-to-agra,Fouji travels,A/C Seater / Sleeper (2+1),23:10,03:35,04h 25m,23 Seats available,475.0,3.1,up
"Lucknow to Agra
From INR 428",https://www.redbus.in/bus-tickets/lucknow-to-agra,Zingbus Plus,Bharat Benz A/C Seater /Sleeper (2+1),22:04,02:09,04h 05m,35 Seats available,604.0,4.4,up
"Lucknow to Agra
From INR 428",https://www.redbus.in/bus-tickets/lucknow-to-agra,Fouji travels,Bharat Benz A/C Seater / Sleeper (2+2),23:55,03:00,03h 05m,21 Seats available,475.0,3.1,up
"Lucknow to Agra
From INR 428",https://www.redbus.in/bus-tickets/lucknow-to-agra,International Tourist Centre,VE A/C Seater / Sleeper (2+1),21:30,02:30,05h 00m,38 Seats available,339.0,4.5,up
"Lucknow to Agra
From INR 428",https://www.redbus.in/bus-tickets/lucknow-to-agra,Dhruv Travels,A/C Seater / Sleeper (2+2),23:05,03:30,04h 25m,37 Seats available,449.0,2.9,up
"Lucknow to Agra
From INR 428",https://www.redbus.in/bus-tickets/lucknow-to-agra,Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),23:40,04:00,04h 20m,11 Seats available,550.0,2.9,up
"Lucknow to Agra
From INR 428",https://www.redbus.in/bus-tickets/lucknow-to-agra,Dhruv Travels,VE A/C Seater / Sleeper (2+2),23:20,03:15,03h 55m,34 Seats available,449.0,2.9,up
"Lucknow to Agra
From INR 428",https://www.redbus.in/bus-tickets/lucknow-to-agra,Panwar Travels,A/C Seater / Sleeper (2+1),22:50,03:15,04h 25m,19 Seats available,475.0,2.8,up
"Lucknow to Agra
From INR 428",https://www.redbus.in/bus-tickets/lucknow-to-agra,Fouji travels,A/C Seater / Sleeper (2+1),23:50,04:15,04h 25m,24 Seats available,475.0,3.1,up
"Lucknow to Agra
From INR 428",https://www.redbus.in/bus-tickets/lucknow-to-agra,Yolo Bus,Bharat Benz A/C Sleeper (2+1),22:45,02:30,03h 45m,22 Seats available,550.0,5.0,up
"Lucknow to Agra
From INR 428",https://www.redbus.in/bus-tickets/lucknow-to-agra,Shree Raj Akanshi travels,A/C Seater / Sleeper (2+1),20:50,01:50,05h 00m,37 Seats available,699.0,3.8,up
"Lucknow to Agra
From INR 428",https://www.redbus.in/bus-tickets/lucknow-to-agra,SVD TRAVELS & TRANSPORT LLP,A/C Seater / Sleeper (2+2),22:05,03:00,04h 55m,64 Seats available,2500.0,5.0,up
"Lucknow to Agra
From INR 428",https://www.redbus.in/bus-tickets/lucknow-to-agra,FlixBus,A/C Sleeper (2+1),23:20,03:50,04h 30m,18 Seats available,360.71,5.0,up
"Lucknow to Agra
From INR 428",https://www.redbus.in/bus-tickets/lucknow-to-agra,FlixBus,Bharat Benz A/C Seater (2+2),23:50,04:20,04h 30m,44 Seats available,319.64,5.0,up
"Lucknow to Agra
From INR 428",https://www.redbus.in/bus-tickets/lucknow-to-agra,BT Travels,VE A/C Seater / Sleeper (2+1),21:50,03:00,05h 10m,25 Seats available,332.0,5.0,up
"Lucknow to Agra
From INR 428",https://www.redbus.in/bus-tickets/lucknow-to-agra,New Shree Mahaveer Travels,A/C Seater / Sleeper (2+1),23:30,04:00,04h 30m,21 Seats available,549.0,5.0,up
"Lucknow to Agra
From INR 428",https://www.redbus.in/bus-tickets/lucknow-to-agra,SVD TRAVELS & TRANSPORT LLP,A/C Seater / Sleeper (2+2),21:45,02:50,05h 05m,68 Seats available,2500.0,5.0,up
"Lucknow to Agra
From INR 428",https://www.redbus.in/bus-tickets/lucknow-to-agra,RS YADAV SMART BUS,VE A/C Seater / Sleeper (2+1),22:40,02:10,03h 30m,36 Seats available,999.0,4.8,up
"Lucknow to Agra
From INR 428",https://www.redbus.in/bus-tickets/lucknow-to-agra,RS YADAV SMART BUS,VE A/C Seater / Sleeper (2+1),23:10,02:40,03h 30m,40 Seats available,999.0,4.9,up
"Lucknow to Agra
From INR 428",https://www.redbus.in/bus-tickets/lucknow-to-agra,MJ Bhati Travels JJN,Bharat Benz A/C Seater /Sleeper (2+1),22:30,02:30,04h 00m,32 Seats available,599.0,2.5,up
"Lucknow to Agra
From INR 428",https://www.redbus.in/bus-tickets/lucknow-to-agra,Krishna Travels,A/C Seater / Sleeper (2+2),23:45,04:30,04h 45m,19 Seats available,549.0,4.5,up
"Lucknow to Agra
From INR 428",https://www.redbus.in/bus-tickets/lucknow-to-agra,IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),22:20,03:30,05h 10m,46 Seats available,729.0,4.4,up
"Lucknow to Agra
From INR 428",https://www.redbus.in/bus-tickets/lucknow-to-agra,IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),23:55,04:40,04h 45m,44 Seats available,1613.0,4.4,up
"Lucknow to Agra
From INR 428",https://www.redbus.in/bus-tickets/lucknow-to-agra,IntrCity SmartBus,VE A/C Seater / Sleeper (2+1),22:00,03:00,05h 00m,31 Seats available,359.0,2.4,up
"Lucknow to Agra
From INR 428",https://www.redbus.in/bus-tickets/lucknow-to-agra,Vaishali Expresso Pvt. Ltd.,A/C Seater / Sleeper (2+2),22:50,05:06,06h 16m,46 Seats available,800.0,4.0,up
"Lucknow to Agra
From INR 428",https://www.redbus.in/bus-tickets/lucknow-to-agra,Jamna Travels (Delhi),A/C Seater/Sleeper (2+1),22:45,03:20,04h 35m,23 Seats available,550.0,4.0,up
"Lucknow to Agra
From INR 428",https://www.redbus.in/bus-tickets/lucknow-to-agra,Ankush travels,Bharat Benz A/C Seater / Sleeper (2+2),22:30,01:50,03h 20m,35 Seats available,1800.0,2.0,up
"Lucknow to Agra
From INR 428",https://www.redbus.in/bus-tickets/lucknow-to-agra,NAYAR TRAVELS (OPC) PVT LTD,A/C Sleeper (2+1),22:15,01:50,03h 35m,34 Seats available,1599.0,2.0,up
"Lucknow to Agra
From INR 428",https://www.redbus.in/bus-tickets/lucknow-to-agra,Tourist Point,A/C Seater / Sleeper (2+2),23:10,05:00,05h 50m,43 Seats available,395.0,1.3,up
"Lucknow to Agra
From INR 428",https://www.redbus.in/bus-tickets/lucknow-to-agra,IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),22:20,03:30,05h 10m,35 Seats available,329.0,1.0,up
"Lucknow to Agra
From INR 428",https://www.redbus.in/bus-tickets/lucknow-to-agra,Shakmbhari Travels,A/C Seater / Sleeper (2+1),22:30,04:10,05h 40m,13 Seats available,394.0,1.0,up
"Lucknow to Agra
From INR 428",https://www.redbus.in/bus-tickets/lucknow-to-agra,Shakmbhari Travels,A/C Seater / Sleeper (2+1),23:30,05:00,05h 30m,8 Seats available,544.0,1.0,up
"Lucknow to Agra
From INR 428",https://www.redbus.in/bus-tickets/lucknow-to-agra,Shree Mahaveer Travels,A/C Seater / Sleeper (2+1),21:00,03:00,06h 00m,29 Seats available,500.0,1.0,up
"Lucknow to Agra
From INR 428",https://www.redbus.in/bus-tickets/lucknow-to-agra,Shree Balajee Travels And Cargo,A/C Seater / Sleeper (2+1),01:00,06:43,05h 43m,47 Seats available,1169.0,1.3,up
"Lucknow to Agra
From INR 428",https://www.redbus.in/bus-tickets/lucknow-to-agra,Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),22:55,03:10,04h 15m,21 Seats available,523.0,1.0,up
"Lucknow to Agra
From INR 428",https://www.redbus.in/bus-tickets/lucknow-to-agra,DIVA BUS,A/C Seater / Sleeper (2+1),23:40,04:10,04h 30m,42 Seats available,1349.0,3.7,up
"Lucknow to Agra
From INR 428",https://www.redbus.in/bus-tickets/lucknow-to-agra,New India Travels,A/C Seater/Sleeper (2+1),23:30,03:25,03h 55m,56 Seats available,1569.0,3.6,up
"Lucknow to Agra
From INR 428",https://www.redbus.in/bus-tickets/lucknow-to-agra,Star City Bus,A/C Seater / Sleeper (2+2),23:30,05:00,05h 30m,34 Seats available,2499.0,3.5,up
"Lucknow to Agra
From INR 428",https://www.redbus.in/bus-tickets/lucknow-to-agra,Bhagwati Travel Agency,AC Sleeper (2+1),22:00,03:00,05h 00m,36 Seats available,854.0,3.4,up
"Lucknow to Agra
From INR 428",https://www.redbus.in/bus-tickets/lucknow-to-agra,JMD Travels,A/C Seater / Sleeper (2+2),22:30,04:15,05h 45m,13 Seats available,499.0,3.3,up
"Lucknow to Agra
From INR 428",https://www.redbus.in/bus-tickets/lucknow-to-agra,Virat Travels,AC Sleeper (2+1),22:30,03:00,04h 30m,30 Seats available,1399.0,3.2,up
"Lucknow to Agra
From INR 428",https://www.redbus.in/bus-tickets/lucknow-to-agra,Metahills holidays,Scania A/C Semi Sleeper (2+2),22:00,01:30,03h 30m,49 Seats available,1200.0,3.1,up
"Lucknow to Agra
From INR 428",https://www.redbus.in/bus-tickets/lucknow-to-agra,Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),22:00,02:00,04h 00m,10 Seats available,523.0,3.0,up
"Lucknow to Agra
From INR 428",https://www.redbus.in/bus-tickets/lucknow-to-agra,SHRI KRISHNA TRAVELS (JAI SHREE GANESH YATRA CO.),A/C Sleeper (2+2),22:15,01:10,02h 55m,36 Seats available,799.0,2.9,up
"Lucknow to Agra
From INR 428",https://www.redbus.in/bus-tickets/lucknow-to-agra,KISSAN TRAVELS PILANI,Bharat Benz A/C Seater /Sleeper (2+1),21:35,01:55,04h 20m,48 Seats available,855.0,2.8,up
"Lucknow to Agra
From INR 428",https://www.redbus.in/bus-tickets/lucknow-to-agra,Gorakhdham Express Bus Service,A/C Seater / Sleeper (2+2),23:45,03:45,04h 00m,28 Seats available,785.0,2.8,up
"Lucknow to Agra
From INR 428",https://www.redbus.in/bus-tickets/lucknow-to-agra,Gorakhdham Express Bus Service,A/C Seater / Sleeper (2+2),22:05,02:05,04h 00m,34 Seats available,845.0,2.8,up
"Lucknow to Agra
From INR 428",https://www.redbus.in/bus-tickets/lucknow-to-agra,Tamanna Travels,A/C Sleeper (2+1),22:30,03:30,05h 00m,36 Seats available,1142.86,2.6,up
"Lucknow to Agra
From INR 428",https://www.redbus.in/bus-tickets/lucknow-to-agra,Arhaan Travels,A/C Seater / Sleeper (2+1),21:30,01:30,04h 00m,34 Seats available,854.0,2.3,up
"Lucknow to Agra
From INR 428",https://www.redbus.in/bus-tickets/lucknow-to-agra,Arhaan Travels,A/C Seater / Sleeper (2+1),22:15,02:30,04h 15m,40 Seats available,854.0,2.3,up
"Lucknow to Agra
From INR 428",https://www.redbus.in/bus-tickets/lucknow-to-agra,Shree Mahalaxmi Travels,AC Sleeper (2+1),23:30,03:10,03h 40m,36 Seats available,999.0,2.2,up
"Lucknow to Agra
From INR 428",https://www.redbus.in/bus-tickets/lucknow-to-agra,Shri Siddhi Vinayak Travels,A/C Seater / Sleeper (2+1),23:30,04:00,04h 30m,48 Seats available,799.0,2.2,up
"Lucknow to Agra
From INR 428",https://www.redbus.in/bus-tickets/lucknow-to-agra,Rajat Rides Tours and Travels,A/C Sleeper (2+1),20:15,00:45,04h 30m,34 Seats available,800.0,2.1,up
"Lucknow to Agra
From INR 428",https://www.redbus.in/bus-tickets/lucknow-to-agra,SHREE MARUTIKRUPA TRAVELS AND CARGO,A/C Seater / Sleeper (2+1),22:30,04:45,06h 15m,24 Seats available,664.0,2.0,up
"Lucknow to Agra
From INR 428",https://www.redbus.in/bus-tickets/lucknow-to-agra,Ankush travels,Bharat Benz A/C Seater / Sleeper (2+2),22:30,03:30,05h 00m,50 Seats available,1349.0,2.0,up
"Lucknow to Agra
From INR 428",https://www.redbus.in/bus-tickets/lucknow-to-agra,SHREE MARUTIKRUPA TRAVELS AND CARGO,A/C Seater / Sleeper (2+1),23:45,06:00,06h 15m,28 Seats available,554.0,2.0,up
"Lucknow to Agra
From INR 428",https://www.redbus.in/bus-tickets/lucknow-to-agra,Vande Bharat Travels,A/C Seater / Sleeper (2+2),23:30,03:30,04h 00m,54 Seats available,951.43,1.8,up
"Lucknow to Agra
From INR 428",https://www.redbus.in/bus-tickets/lucknow-to-agra,Baba Khatushyam Travels Pvt Ltd,A/C Seater / Sleeper (2+2),23:45,03:09,03h 24m,54 Seats available,1099.0,1.5,up
"Lucknow to Agra
From INR 428",https://www.redbus.in/bus-tickets/lucknow-to-agra,Kusum Travels and Logistics,A/C Seater / Sleeper (2+1),23:15,02:45,03h 30m,40 Seats available,1332.38,1.4,up
"Lucknow to Agra
From INR 428",https://www.redbus.in/bus-tickets/lucknow-to-agra,Shrinath® Travel Agency Pvt. Ltd.,A/C Sleeper (2+1),20:45,01:25,04h 40m,36 Seats available,3200.0,1.0,up
"Lucknow to Agra
From INR 428",https://www.redbus.in/bus-tickets/lucknow-to-agra,Shree Mahaveer Travels Jaipur,A/C Sleeper (2+1),22:30,03:30,05h 00m,34 Seats available,850.0,1.0,up
"Lucknow to Agra
From INR 428",https://www.redbus.in/bus-tickets/lucknow-to-agra,Vinay Travels,VE A/C Seater / Sleeper (2+1),23:35,03:45,04h 10m,38 Seats available,640.0,1.0,up
"Lucknow to Agra
From INR 428",https://www.redbus.in/bus-tickets/lucknow-to-agra,Shree Savariya Travels & Transport,A/C Seater / Sleeper (2+1),20:15,01:30,05h 15m,33 Seats available,599.0,1.0,up
"Lucknow to Agra
From INR 428",https://www.redbus.in/bus-tickets/lucknow-to-agra,Kashi Vishwanath Tours and Travels,A/C Seater / Sleeper (2+2),23:55,04:00,04h 05m,52 Seats available,449.0,1.0,up
"Lucknow to Agra
From INR 428",https://www.redbus.in/bus-tickets/lucknow-to-agra,JINWANI TRAVELS & CARGO,A/C Sleeper (2+1),21:30,02:30,05h 00m,40 Seats available,400.0,1.0,up
"Lucknow to Agra
From INR 428",https://www.redbus.in/bus-tickets/lucknow-to-agra,FlixBus,A/C Sleeper (2+1),22:15,03:30,05h 15m,6 Seats available,419.64,1.0,up
"Lucknow to Agra
From INR 428",https://www.redbus.in/bus-tickets/lucknow-to-agra,JINWANI TRAVELS & CARGO,NON A/C Seater/ Sleeper (2+1),21:30,02:30,05h 00m,40 Seats available,500.0,1.0,up
"Lucknow to Agra
From INR 428",https://www.redbus.in/bus-tickets/lucknow-to-agra,RAO SAHAB TRAVELS PRIVATE LIMITED,A/C Seater / Sleeper (2+1),22:30,02:51,04h 21m,27 Seats available,439.0,1.0,up
"Lucknow to Agra
From INR 428",https://www.redbus.in/bus-tickets/lucknow-to-agra,Shree Savariya Travels & Transport,A/C Sleeper (2+1),23:40,05:10,05h 30m,26 Seats available,1999.0,1.0,up
"Sitapur (Uttar Pradesh) to Delhi
From INR 648",https://www.redbus.in/bus-tickets/sitapur-to-delhi,UPSRTC - STD0618,Ordinary Non AC Seater 2+3,16:55,05:41,12h 46m,52 Seats available,666.0,3.3,up
"Sitapur (Uttar Pradesh) to Delhi
From INR 648",https://www.redbus.in/bus-tickets/sitapur-to-delhi,UPSRTC - BRT0007,Ordinary Non AC Seater 2+3,17:10,04:00,10h 50m,52 Seats available,697.0,3.3,up
"Sitapur (Uttar Pradesh) to Delhi
From INR 648",https://www.redbus.in/bus-tickets/sitapur-to-delhi,UPSRTC - STD0354,Ordinary Non AC Seater 2+3,17:12,03:42,10h 30m,52 Seats available,697.0,3.3,up
"Sitapur (Uttar Pradesh) to Delhi
From INR 648",https://www.redbus.in/bus-tickets/sitapur-to-delhi,UPSRTC - STD0163,Ordinary Non AC Seater 2+3,17:31,05:25,11h 54m,52 Seats available,697.0,3.3,up
"Sitapur (Uttar Pradesh) to Delhi
From INR 648",https://www.redbus.in/bus-tickets/sitapur-to-delhi,UPSRTC - STD0368,Ordinary Non AC Seater 2+3,17:34,04:40,11h 06m,52 Seats available,697.0,3.3,up
"Sitapur (Uttar Pradesh) to Delhi
From INR 648",https://www.redbus.in/bus-tickets/sitapur-to-delhi,UPSRTC - LNI0017,Rajdhani Non AC Seater 2+3,18:01,03:00,08h 59m,51 Seats available,666.0,3.3,up
"Sitapur (Uttar Pradesh) to Delhi
From INR 648",https://www.redbus.in/bus-tickets/sitapur-to-delhi,UPSRTC - STD0296,Ordinary Non AC Seater 2+3,18:30,06:31,12h 01m,52 Seats available,697.0,3.3,up
"Sitapur (Uttar Pradesh) to Delhi
From INR 648",https://www.redbus.in/bus-tickets/sitapur-to-delhi,UPSRTC - SRG0230,Ordinary Non AC Seater 2+3,18:39,04:45,10h 06m,52 Seats available,666.0,3.3,up
"Sitapur (Uttar Pradesh) to Delhi
From INR 648",https://www.redbus.in/bus-tickets/sitapur-to-delhi,UPSRTC - STD0356,Ordinary Non AC Seater 2+3,18:46,06:03,11h 17m,52 Seats available,697.0,3.3,up
"Sitapur (Uttar Pradesh) to Delhi
From INR 648",https://www.redbus.in/bus-tickets/sitapur-to-delhi,UPSRTC - STD0144,Ordinary Non AC Seater 2+3,19:00,06:30,11h 30m,52 Seats available,697.0,3.3,up
"Sitapur (Uttar Pradesh) to Delhi
From INR 648",https://www.redbus.in/bus-tickets/sitapur-to-delhi,UPSRTC - AWD0224,Shatabdi AC Seater 2+2,19:10,05:00,09h 50m,37 Seats available,955.0,4.1,up
"Sitapur (Uttar Pradesh) to Delhi
From INR 648",https://www.redbus.in/bus-tickets/sitapur-to-delhi,UPSRTC - STD0072,Janrath AC Seater 2+2,20:30,05:45,09h 15m,34 Seats available,955.0,2.9,up
"Sitapur (Uttar Pradesh) to Delhi
From INR 648",https://www.redbus.in/bus-tickets/sitapur-to-delhi,UPSRTC - SBD0582,Pink Express AC Seater 2+2,21:00,06:02,09h 02m,39 Seats available,955.0,3.3,up
"Sitapur (Uttar Pradesh) to Delhi
From INR 648",https://www.redbus.in/bus-tickets/sitapur-to-delhi,UPSRTC - BRT0037,Ordinary Non AC Seater 2+3,21:10,08:00,10h 50m,52 Seats available,698.0,3.3,up
"Sitapur (Uttar Pradesh) to Delhi
From INR 648",https://www.redbus.in/bus-tickets/sitapur-to-delhi,UPSRTC - AWD0116,Janrath AC Seater 2+3,21:30,07:30,10h 00m,48 Seats available,827.0,3.4,up
"Sitapur (Uttar Pradesh) to Delhi
From INR 648",https://www.redbus.in/bus-tickets/sitapur-to-delhi,UPSRTC - GND0100,Ordinary Non AC Seater 2+3,21:34,08:00,10h 26m,52 Seats available,666.0,3.3,up
"Sitapur (Uttar Pradesh) to Delhi
From INR 648",https://www.redbus.in/bus-tickets/sitapur-to-delhi,UPSRTC - BRT0066,Ordinary Non AC Seater 2+3,21:40,08:35,10h 55m,52 Seats available,697.0,3.3,up
"Sitapur (Uttar Pradesh) to Delhi
From INR 648",https://www.redbus.in/bus-tickets/sitapur-to-delhi,UPSRTC - SBD0093,Janrath AC Seater 2+2,22:40,07:00,08h 20m,35 Seats available,955.0,2.0,up
"Sitapur (Uttar Pradesh) to Delhi
From INR 648",https://www.redbus.in/bus-tickets/sitapur-to-delhi,UPSRTC - SBD0118,Pink Express AC Seater 2+2,22:40,07:00,08h 20m,40 Seats available,955.0,3.3,up
"Sitapur (Uttar Pradesh) to Delhi
From INR 648",https://www.redbus.in/bus-tickets/sitapur-to-delhi,UPSRTC - SBD0114,Pink Express AC Seater 2+2,23:30,08:00,08h 30m,41 Seats available,955.0,3.3,up
"Sitapur (Uttar Pradesh) to Delhi
From INR 648",https://www.redbus.in/bus-tickets/sitapur-to-delhi,RS YADAV SMART BUS,Bharat Benz A/C Seater /Sleeper (2+1),20:45,05:55,09h 10m,29 Seats available,699.0,4.8,up
